ID,Tipo,SKU,"GTIN, UPC, EAN, ou ISBN",Nome,Publicado,"Em destaque?","Visibilidade no catálogo","Descrição curta",Descrição,"Data de preço promocional começa em","Data de preço promocional termina em","Status do imposto","Classe de imposto","Em estoque?",Estoque,"Quantidade baixa de estoque","São permitidas encomendas?","Vendido individualmente?","Peso (kg)","Comprimento (cm)","Largura (cm)","Altura (cm)","Permitir avaliações de clientes?","Observação de compra","Preço promocional",Preço,Categorias,Tags,"Classe de entrega",Imagens,"Limite de downloads","Dias para expirar o download",Ascendente,"Grupo de produtos",Upsells,"Venda cruzada","URL externa","Texto do botão",Posição,Marcas,"Nome do atributo 1","Valores do atributo 1","Visibilidade do atributo 1","Atributo global 1","Atributo padrão 1","Nome do atributo 2","Valores do atributo 2","Visibilidade do atributo 2","Atributo global 2"
\nUma combinação de experiência, pesquisa e inovação, desenvolvida em conjunto com atletas de classe mundial. Esta nova forma radical apresenta elementos de design inovadores e bio-inspirados que aumentam a proteção e o ajuste, reduzindo o impacto aerodinâmico. O design da lente em forma de asa com bordas de fuga com fendas difunde o ar para sair suavemente ao longo da lateral da lente. A difusão do fluxo de ar nas bordas da lente também ajuda a puxar mais ar fresco para trás da lente, evitando o embaçamento. Dois dutos de ventilação fornecem fluxo de ar adicional. A natureza demonstra soluções quase infinitas para a resolução de problemas. Feito à mão na Itália e como o primeiro da indústria, o Aerowing Lamon apresenta um material de estrutura de base biológica produzido ecologicamente que é durável, leve, forte e resiste às condições mais adversas - tudo isso reduzindo nossa pegada de carbono.
\n
\nBENEFÍCIOS
\n
\n-Design de lente de escudo de meio aro
\n-Elementos de design de inspiração biológica
\n-Maior proteção facial
\n-Difusores de ar de borda de fuga com fenda
\n-Dois dutos de ventilação
\n-Power Ergo Design Fit
\n-Material de armação produzido ecologicamente a partir de poliamidas de base biológica
\n-Qualidade feita na Itália
\n-Lente de proteção cilíndrica de base 6
\n-Sistema de lentes intercambiáveis
\n-Grande campo de visão
\n-Lentes resistentes ao impacto
\n-A melhor proteção da classe
\n-Almofadas de nariz intercambiáveis
\n-Braços de templo flexíveis e ajustáveis
\n-Total adaptabilidade ergonômica
\n-Sistema Clip Switch
\n
\nCor da armação: preta
\nCor da lente: Bronze Multimirror",,,taxable,,backorder,,,0,0,1,15,15,12,0,,,"1590,00","SCICON - Gravtah > Óculos Scicon",,,"https://powerhousebrasil.com.br/wp-content/uploads/2024/02/EY30070200-aerowing-lamon-hero.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/02/EY30070200-aerowing-lamon-front.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/02/EY30070200-aerowing-lamon-side.jpg",,,,,,,,,0,,,,,,,,,,
5082,simple,,,"Óculos Scicon Aerowing Lamon Preto Lente Prata",1,0,visible,,"Feito à mão na Itália e como o primeiro da indústria, o Aerowing Lamon apresenta um material de estrutura de base biológica produzido ecologicamente com o uso de óleos vegetais que é durável, leve, forte e resiste às condições mais adversas - tudo isso reduzindo nossa pegada de carbono.
\n
\nEsta nova forma radical apresenta elementos de design inovadores e bio-inspirados que aumentam a proteção e o ajuste, reduzindo o impacto aerodinâmico. O design da lente em forma de asa com bordas de fuga com fendas difunde o ar para sair suavemente ao longo da lateral da lente.
\n
\nA difusão do fluxo de ar nas bordas da lente também ajuda a puxar mais ar fresco para trás da lente, evitando o embaçamento. Dois dutos de ventilação fornecem fluxo de ar adicional.
\n
\nBENEFÍCIOS
\n
\n-Totalmente feito na Itália
\n-Lente de proteção cilíndrica de base 6 intercambiável - grande campo de visão
\n-Maior proteção facial
\n-Difusores de ar de borda de fuga com fenda
\n-Dois dutos de ventilação
\n-Transmissão de luz: 13%
\n-Categoria de filtro: 3
\n-Condições de Luz: Luz Brilhante
\n-Contraste: Aumentado
\n-Material de armação produzido ecologicamente a partir de poliamidas de base biológica
\n-Almofadas de nariz intercambiáveis Double-Click
\n-Braços de templo flexíveis e ajustáveis
\n-Sistema Clip Switch das têmporas
\n
\nCor da armação: preta
\nCor da lente: Prata Multimirror",,,taxable,,backorder,,,0,0,1,15,15,,0,,,"1590,00","SCICON - Gravtah > Óculos Scicon",,,"https://powerhousebrasil.com.br/wp-content/uploads/2024/02/EY30080200-aerowing-lamon-hero.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/02/EY30080200-aerowing-lamon-front.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/02/EY30080200-aerowing-lamon-side.jpg",,,,,,,,,0,,,,,,,,,,
5083,simple,,,"Óculos Scicon Aerowing Lamon Preto Lente Vermelho",1,0,visible,,"<div id=""product-wrapper"" class=""product-wrapper"">
\n<div class=""product-tabs"">
\n<div class=""tabs-content"">
\n<div id=""descricao"" class=""tab rte description-ab active"">
\n
\nFeito à mão na Itália e como uma indústria pioneira, o Aerowing Lamon apresenta um material de armação de base biológica produzido ecologicamente com o uso de óleos vegetais que é durável, leve, forte e resiste às condições mais adversas - tudo isso enquanto reduz nossa pegada de carbono.
\n
\nEsta nova forma radical apresenta elementos de design inovadores e bioinspirados que aumentam a proteção e o ajuste, reduzindo o impacto aerodinâmico. O design da lente em forma de asa com bordas de fuga fendidas difunde o ar para sair suavemente ao longo da lateral da lente.
\n
\nA difusão do fluxo de ar nas bordas da lente também ajuda a puxar mais ar fresco para trás da lente, evitando o embaçamento. Dois dutos de ventilação fornecem fluxo de ar adicional.
\n
\nCaracterísticas:
\n
\n-Totalmente feito na Itália
\n-Lente blindada cilíndrica de base 6 intercambiável - grande campo de visão
\n-Maior proteção facial
\n-Difusores de ar de borda de fuga fendida
\n-Dois dutos de ventilação
\n-Transmissão de luz: 15%
\n-Categoria do filtro: 3
\n-Condições de luz: luz brilhante
\n-Contraste: Aumentado
\n-Material de armação produzido ecologicamente a partir de poliamidas de base biológica
\n-Almofadas de nariz intercambiáveis de duplo clique
\n-Hastes flexíveis e ajustáveis
\n-Sistema Temples Clip Switch
\n-Várias opções de cores de armações e lentes
\n
\nCor da armação: Preto
\nCor da lente: Vermelha
\n
\n</div>
\n</div>
\n</div>
\n</div>
\n<div class=""section-product-related"">
\n<div class=""container""></div>
\n</div>",,,taxable,,backorder,,,0,0,1,15,15,12,0,,,"1590,00","SCICON - Gravtah > Óculos Scicon",,,"https://powerhousebrasil.com.br/wp-content/uploads/2024/02/EY30060200-aerowing-lamon-hero.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/02/EY30060200-aerowing-lamon-front.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/02/EY30060200-aerowing-lamon-side.jpg",,,,,,,,,0,,,,,,,,,,
5086,simple,,,"Óculos Scicon Aeroshade Xl Branco Lente Azul",1,0,visible,,"Desenvolvido com engenharia de aprimoramento da visão para atender às necessidades de atletas de classe mundial, os óculos de sol Aeroshade Sport Performance com uma lente de proteção cilíndrica melhoram sua visão e desempenho. Seu par mais versátil de óculos de sol de desempenho esportivo de qualidade com um ajuste personalizado para total conforto e proteção.
\n
\nBENEFÍCIOS
\n
\n-Totalmente feito na Itália
\n-Projetado para uso intensivo em esportes ao ar livre
\n-Lente de proteção cilíndrica de base 6 resistente a impactos
\n-Sistema de lentes intercambiáveis
\n-Transmissão de luz: 18%
\n-Categoria de filtro: 3
\n-Condições de Luz: Luz Brilhante
\n-Grande campo de visão
\n-Almofadas de nariz intercambiáveis
\n-Braços de templo flexíveis e ajustáveis
\n-Total adaptabilidade ergonômica
\n-Hastes com sistema Clip Switch
\n-Design de armação Panorama Arch
\n-Mecanismo Horizon Adapt (almofada de nariz ajustável em altura)
\n
\nCor da armação: Branco
\nCor da lente: Azul Multimirror",,,taxable,,backorder,,,0,0,1,15,15,12,0,,,"1590,00","SCICON - Gravtah > Óculos Scicon",,,"https://powerhousebrasil.com.br/wp-content/uploads/2024/02/EY25030802-aeroshade-xl-white-gloss-frame-blue-lens-hero.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/02/EY25030802-aeroshade-xl-white-gloss-frame-blue-lens-front.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/02/EY25030802-aeroshade-xl-white-gloss-frame-blue-lens-side.jpg",,,,,,,,,0,,,,,,,,,,
5096,simple,,,"Óculos Scicon Aeroshade Xl Branco Lente Bronze",1,0,visible,,"Desenvolvido com engenharia de aprimoramento da visão para atender às necessidades de atletas de classe mundial, os óculos de sol Aeroshade Sport Performance com uma lente de proteção cilíndrica melhoram sua visão e desempenho. Seu par mais versátil de óculos de sol de desempenho esportivo de qualidade com um ajuste personalizado para total conforto e proteção.
\n
\nBENEFÍCIOS
\n
\n-Totalmente feito na Itália
\n-Projetado para uso intensivo em esportes ao ar livre
\n-Lente de proteção cilíndrica de base 6 resistente a impactos
\n-Sistema de lentes intercambiáveis
\n-Transmissão de luz: 15%
\n-Categoria de filtro: 3
\n-Condições de Luz: Luz Brilhante
\n-Grande campo de visão
\n-Almofadas de nariz intercambiáveis
\n-Braços de templo flexíveis e ajustáveis
\n-Total adaptabilidade ergonômica
\n-Hastes com sistema Clip Switch
\n
\nCor da armação: Branco
\nCor da lente: Bronze Multimirror",,,taxable,,backorder,,,0,0,1,15,15,12,0,,,"1590,00","SCICON - Gravtah > Óculos Scicon",,,"https://powerhousebrasil.com.br/wp-content/uploads/2024/02/EY25070802-aeroshade-xl-white-gloss-frame-bronze-lens-hero.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/02/EY25070802-aeroshade-xl-white-gloss-frame-bronze-lens-front.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/02/EY25070802-aeroshade-xl-white-gloss-frame-bronze-lens-side.jpg",,,,,,,,,0,,,,,,,,,,
5097,simple,,,"Óculos Scicon Aeroshade Xl Branco Lente Vermelho",1,0,visible,,"Desenvolvido com engenharia de aprimoramento da visão para atender às necessidades de atletas de classe mundial, os óculos de sol Aeroshade Sport Performance com uma lente de proteção cilíndrica melhoram sua visão e desempenho. Seu par mais versátil de óculos de sol de desempenho esportivo de qualidade com um ajuste personalizado para total conforto e proteção.
\n
\nBENEFÍCIOS
\n
\n-Totalmente feito na Itália
\n-Projetado para uso intensivo em esportes ao ar livre
\n-Lente de proteção cilíndrica de base 6 resistente a impactos
\n-Sistema de lentes intercambiáveis
\n-Transmissão de luz: 14%
\n-Categoria de filtro: 3
\n-Condições de Luz: Luz Brilhante
\n-Grande campo de visão
\n-Almofadas de nariz intercambiáveis
\n-Braços de templo flexíveis e ajustáveis
\n-Total adaptabilidade ergonômica
\n-Hastes com sistema Clip Switch
\n-Design de armação Panorama Arch
\n-Mecanismo Horizon Adapt (almofada de nariz ajustável em altura)
\n
\nCor da armação: Branco
\nCor da lente: Vermelho Multimirror",,,taxable,,backorder,,,0,0,1,15,,12,0,,,"1590,00","SCICON - Gravtah > Óculos Scicon",,,"https://powerhousebrasil.com.br/wp-content/uploads/2024/02/EY25060802-aeroshade-xl-white-gloss-frame-red-lens-hero.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/02/EY25060802-aeroshade-xl-white-gloss-frame-red-lens-front.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/02/EY25060802-aeroshade-xl-white-gloss-frame-red-lens-side.jpg",,,,,,,,,0,,,,,,,,,,
5098,simple,,,"Óculos Scicon Aeroshade Xl Carbono Lente Azul",1,0,visible,,"Desenvolvido com engenharia de aprimoramento da visão para atender às necessidades de atletas de classe mundial, os óculos de sol Aeroshade Sport Performance com uma lente de proteção cilíndrica melhoram sua visão e desempenho. Seu par mais versátil de óculos de sol de desempenho esportivo de qualidade com um ajuste personalizado para total conforto e proteção.
\n
\nBENEFÍCIOS
\n
\n-Totalmente feito na Itália
\n-Projetado para uso intensivo em esportes ao ar livre
\n-Lente de proteção cilíndrica de base 6 resistente a impactos
\n-Sistema de lentes intercambiáveis
\n-Transmissão de luz: 18%
\n-Categoria de filtro: 3
\n-Condições de Luz: Luz Brilhante
\n-Grande campo de visão
\n-Almofadas de nariz intercambiáveis
\n-Braços de templo flexíveis e ajustáveis
\n-Total adaptabilidade ergonômica
\n-Hastes com sistema Clip Switch
\n
\nCor da armação: Carbono
\nCor da lente: Azul multimirror",,,taxable,,backorder,,,0,0,1,15,15,12,0,,,"1690,00","SCICON - Gravtah > Óculos Scicon",,,"https://powerhousebrasil.com.br/wp-content/uploads/2024/02/EY25031201-aeroshade-xl-carbon-look-frame-blue-lens-hero.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/02/EY25031201-aeroshade-xl-carbon-look-frame-blue-lens-front.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/02/EY25031201-aeroshade-xl-carbon-look-frame-blue-lens-side.jpg",,,,,,,,,0,,,,,,,,,,
5108,simple,,,"Óculos Scicon Aeroshade Xl Carbono Lente Prata",1,0,visible,,"Desenvolvido com engenharia de aprimoramento da visão para atender às necessidades de atletas de classe mundial, os óculos de sol Aeroshade Sport Performance com uma lente de proteção cilíndrica melhoram sua visão e desempenho. Seu par mais versátil de óculos de sol esportivos de qualidade com um ajuste personalizado para total conforto e proteção.
\n
\nCaracterísticas:
\n
\n-Totalmente feito na Itália
\n-Projetado para uso intensivo em esportes ao ar livre
\n-Lente blindada cilíndrica de base 6 resistente a impactos
\n-Sistema de lentes intercambiáveis
\n-Transmissão de luz: 12%
\n-Categoria do filtro: 3
\n-Condições de luz: luz brilhante
\n-Grande campo de visão
\n-Almofadas de nariz trocáveis
\n-Hastes flexíveis e ajustáveis
\n-Adaptabilidade ergonômica total
\n-Hastes com sistema Clip Switch
\n
\nCor da armação: Carbono
\nCor da lente: Prata",,,taxable,,backorder,,,0,0,1,15,15,12,0,,,"1690,00","SCICON - Gravtah > Óculos Scicon",,,"https://powerhousebrasil.com.br/wp-content/uploads/2024/02/EY25081201-aeroshade-xl-carbon-look-frame-silver-lens-hero.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/02/EY25081201-aeroshade-xl-carbon-look-frame-silver-lens-front.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/02/EY25081201-aeroshade-xl-carbon-look-frame-silver-lens-side.jpg",,,,,,,,,0,,,,,,,,,,
5109,simple,,,"Oculos Scicon Aeroshade Xl Preto Lente Azul",1,0,visible,,"Desenvolvido com engenharia de aprimoramento da visão para atender às necessidades de atletas de classe mundial, os óculos de sol Aeroshade Sport Performance com uma lente de proteção cilíndrica melhoram sua visão e desempenho. Seu par mais versátil de óculos de sol esportivos de qualidade com um ajuste personalizado para total conforto e proteção.
\n
\nCARACTERÍSTICAS
\n
\n-Totalmente feito na Itália
\n-Projetado para uso intensivo em esportes ao ar livre
\n-Lente blindada resistente a impacto cilíndrica de base 6
\n-Sistema de lentes intercambiáveis
\n-Transmissão de luz: 11%
\n-Categoria do filtro: 3
\n-Recomendado para atividades esportivas com sol e luz forte
\n-Campo de visão melhorado
\n-Almofada de nariz trocável
\n-Pontas das têmporas flexíveis e ajustáveis
\n-Hastes compatíveis com o sistema Clip Switch
\n-Adaptabilidade ergonômica total
\n-Moldura com tecnologia Panorama Arch
\n-Mecanismo Horizon Adapt (almofada nasal ajustável em altura)
\n
\nCor da Lente: Azul
\nCor da armação: Preto",,,taxable,,backorder,,,0,0,1,15,15,12,0,,,"1590,00","SCICON - Gravtah > Óculos Scicon",,,"https://powerhousebrasil.com.br/wp-content/uploads/2024/02/EY25030201-aeroshade-xl-black-gloss-frame-blue-lens-hero.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/02/EY25030201-aeroshade-xl-black-gloss-frame-blue-lens-front.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/02/EY25030201-aeroshade-xl-black-gloss-frame-blue-lens-side.jpg",,,,,,,,,0,,,,,,,,,,
5122,simple,,,"Óculos Scicon Aeroshade Xl Preto Lente Bronze",1,0,visible,,"Desenvolvido com engenharia de aprimoramento da visão para atender às necessidades de atletas de classe mundial, os óculos de sol Aeroshade Sport Performance com uma lente de proteção cilíndrica melhoram sua visão e desempenho. Seu par mais versátil de óculos de sol de desempenho esportivo de qualidade com um ajuste personalizado para total conforto e proteção.
\n
\nBENEFÍCIOS
\n
\n-Totalmente feito na Itália
\n-Projetado para uso intensivo em esportes ao ar livre
\n-Lente de proteção cilíndrica de base 6 resistente a impactos
\n-Sistema de lentes intercambiáveis
\n-Transmissão de luz: 15%
\n-Categoria de filtro: 3
\n-Condições de Luz: Luz Brilhante
\n-Grande campo de visão
\n-Almofadas de nariz intercambiáveis
\n-Braços de templo flexíveis e ajustáveis
\n-Total adaptabilidade ergonômica
\n-Hastes com sistema Clip Switch
\n
\nCor da armação: Preto
\nCor da lente: Bronze multimirror",,,taxable,,backorder,,,0,0,1,15,15,12,0,,,"1590,00","SCICON - Gravtah > Óculos Scicon",,,"https://powerhousebrasil.com.br/wp-content/uploads/2024/02/EY25070201-aeroshade-xl-black-gloss-frame-bronze-lens-hero.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/02/EY25070201-aeroshade-xl-black-gloss-frame-bronze-lens-front.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/02/EY25070201-aeroshade-xl-black-gloss-frame-bronze-lens-side.jpg",,,,,,,,,0,,,,,,,,,,
5123,simple,,,"Óculos Scicon Aeroshade Xl Preto Lente Prata",1,0,visible,,"Desenvolvido com engenharia de aprimoramento da visão para atender às necessidades de atletas de classe mundial, os óculos de sol Aeroshade Sport Performance com uma lente de proteção cilíndrica melhoram sua visão e desempenho. Seu par mais versátil de óculos de sol de desempenho esportivo de qualidade com um ajuste personalizado para total conforto e proteção.
\n
\nBENEFÍCIOS
\n
\n-Totalmente feito na Itália
\n-Projetado para uso intensivo em esportes ao ar livre
